Id,Sales
5128,4848.94878923
5129,2979.7711092
5130,5454.659084
5131,3694.38635225
5132,2827.59209548
5133,7949.40951598
5134,5788.29328231
5135,21964.0402269
5136,7639.44106624
5137,3973.6962842
5138,5914.70807012
5139,8646.16185509
5140,5319.38781633
5141,6500.45253818
5142,5433.78882618
5143,6821.65703178
5144,6285.80868982
5145,4268.33820333
5146,5146.81245262
5147,6397.99740645
5148,7403.11743402
5149,6388.53040281
5150,7231.44594252
5151,4717.54409241
5152,4521.90500175
5153,5028.06888366
5154,8998.39772316
5155,9856.73947867
5156,7908.87816854
5157,7033.6190013
5158,3467.18450686
5159,5599.13090196
5160,3592.31030377
5161,7501.35618318
5162,9209.07672458
5163,8732.88452315
5164,5068.08872337
5165,4319.34494522
5166,3705.92345178
5167,5851.09379018
5168,8877.85956217
5169,5641.24678731
5170,4823.78012433
5171,4603.80775926
5172,6689.42796145
5173,3367.25556061
5174,7176.63221505
5175,3768.96047143
5176,6622.00128727
5177,5678.98118097
5178,4968.37085164
5179,7744.61438563
5180,5997.49668239
5181,4242.40722203
5182,6341.92325242
5183,6461.30605613
5184,10013.8928582
5185,5844.06013062
5186,6711.57360558
5187,7099.15719398
5188,8565.25169966
5189,5848.78543303
5190,8241.68999748
5191,3599.54752821
5192,4302.08508331
5193,5417.90501295
5194,6085.48381312
5195,8841.05687043
5196,7065.96195316
5197,4901.05975317
5198,7386.64439982
5199,7061.82991441
5200,8249.82602068
5201,3767.41644371
5202,11905.9099277
5203,4043.68337985
5204,5862.40140092
5205,7649.08670799
5206,3744.17353099
5207,5213.23168099
5208,5968.05151233
5209,6499.30821527
5210,4932.11822554
5211,4991.18108615
5212,7602.00788761
5213,6923.54197414
5214,5693.91698287
5215,4839.77335951
5216,7088.40510575
5217,11848.6188923
5218,6208.30164795
5219,3952.5805058
5220,6137.61477903
5221,6122.55741072
5222,5586.65855648
5223,7336.18192841
5224,3648.56838147
5225,6994.73139063
5226,5433.78263237
5227,6311.01041946
5228,6174.34105104
5229,5250.86802509
5230,4876.96735054
5231,4251.34095817
5232,7192.51579425
5233,8047.07416331
5234,4496.36995661
5235,4366.9231158
5236,6394.4043764
5237,5296.80623118
5238,4558.69237612
5239,8557.35003783
5240,6347.37526431
5241,6555.03680405
5242,4659.11812632
5243,4757.06105255
5244,5497.78099718
5245,7265.14505692
5246,6646.9235835
5247,7528.69091903
5248,7448.33430363
5249,4846.68504301
5250,8063.96653495
5251,5027.99750266
5252,5293.9947245
5253,8370.59835619
5254,6275.38723403
5255,8776.3090392
5256,7965.22534495
5257,6768.46100098
5258,4990.15793948
5259,6946.92225198
5260,6638.41951529
5261,5953.72625149
5262,3548.00714247
5263,4797.08582052
5264,6813.29909754
5265,5239.6293597
5266,4340.25964755
5267,7207.27991213
5268,6242.93872492
5269,5786.71918403
5270,5025.82483498
5271,4722.36776852
5272,6062.63900086
5273,6234.12541023
5274,5169.03579034
5275,5154.87230632
5276,5061.65812021
5277,6200.60013853
5278,3210.36910795
5279,6220.43497667
5280,4310.62047226
5281,7814.23598042
5282,7157.98155626
5283,5967.82622347
5284,11296.6326047
5285,4008.72516092
5286,4733.64222812
5287,9552.76664318
5288,6396.82222901
5289,7644.04156632
5290,7706.05295607
5291,5323.11896701
5292,6027.63097854
5293,5648.02149172
5294,6863.83310337
5295,9267.04718468
5296,5486.82991592
5297,2667.76842933
5298,4078.18205917
5299,7192.06231978
5300,9312.47435307
5301,5343.28584215
5302,6017.115536
5303,4517.70399457
5304,4542.60173443
5305,3136.30884879
5306,4187.39828159
5307,5892.26388808
5308,6540.61151074
5309,6214.30303468
5310,6102.00827715
5311,7967.65743485
5312,8060.16603614
5313,7440.41987746
5314,4152.45862799
5315,8909.45751687
5316,9416.33474967
5317,4833.75681473
5318,6552.54264184
5319,4524.062789
5320,6420.36878777
5321,3640.21097092
5322,5455.28739629
5323,4409.77151917
5324,8233.84361057
5325,6649.33857802
5326,7612.05227546
5327,7331.07277828
5328,5091.05110752
5329,7753.92841788
5330,17456.1597108
5331,8715.63244992
5332,4510.02809708
5333,2786.90259398
5334,5697.91646275
5335,7412.19337013
5336,5853.13641623
5337,11971.0965513
5338,18998.6306143
5339,3769.55817833
5340,4660.15720162
5341,8052.71638209
5342,4405.85124475
5343,7608.72968027
5344,5339.47356932
5345,6120.63490344
5346,4619.35333517
5347,5760.09145398
5348,5903.4988312
5349,6734.37322104
5350,8501.18792748
5351,6007.27887954
5352,5623.85350663
5353,6586.52993876
5354,4518.47493012
5355,4802.57928762
5356,7370.04954012
5357,5040.12323996
5358,5274.47966516
5359,6440.66202369
5360,5312.8789672
5361,4641.06314438
5362,6494.17046817
5363,6155.39055368
5364,8380.72469908
5365,6512.810047
5366,6587.2904595
5367,5497.85432793
5368,3528.78537437
5369,5419.53966588
5370,6254.75728917
5371,5378.58115184
5372,4327.96482902
5373,7448.35421166
5374,5592.04597796
5375,9075.73255867
5376,5876.43218499
5377,5047.023169
5378,4646.16904471
5379,4231.62842165
5380,8867.12506308
5381,5212.35621759
5382,7952.06878152
5383,13231.2858282
5384,7085.02521394
5385,5462.7402566
5386,5307.70532653
5387,4302.59597069
5388,6836.5439536
5389,3455.39679241
5390,5127.4543488
5391,8646.75311891
5392,5172.03905773
5393,12242.0330934
5394,11536.7474134
5395,5247.6207857
5396,5826.45407743
5397,4880.79624647
5398,5939.75284199
5399,5105.60572118
5400,10367.7420289
5401,7079.43537518
5402,7267.60107437
5403,4117.69588125
5404,7253.70537295
5405,5126.73413362
5406,8292.05059451
5407,6323.05970027
5408,5623.7743441
5409,6420.89415033
5410,6096.77429264
5411,7594.03741449
5412,8586.52331326
5413,6026.55469622
5414,9026.57148717
5415,6369.45797875
5416,8017.79065214
5417,4843.97169051
5418,4539.06208479
5419,4670.58761631
5420,8098.31377511
5421,6104.44340566
5422,7084.31487909
5423,5802.54582668
5424,8083.47732665
5425,4591.67591631
5426,7572.60217817
5427,6103.72691475
5428,3751.69496977
5429,12600.1944265
5430,15415.0444066
5431,5981.30465706
5432,6227.35694107
5433,7814.81689418
5434,9088.82691736
5435,9943.53211611
5436,5460.19893688
5437,6806.20585536
5438,5482.36002972
5439,8102.99628238
5440,4059.51442326
5441,5202.02664714
5442,4768.11693408
5443,5355.23621884
5444,7261.22903905
5445,4554.76275762
5446,3575.12613009
5447,6360.429258
5448,3941.68048091
5449,4135.76337736
5450,4955.18607512
5451,5691.07550179
5452,8600.07615392
5453,8518.48786449
5454,6540.28071316
5455,6226.79186457
5456,6366.08459892
5457,9545.81618953
5458,5799.7144451
5459,5603.45864626
5460,4377.75444795
5461,9195.75324605
5462,4119.84388035
5463,6944.56105397
5464,3202.10725627
5465,4261.64384116
5466,5830.01366212
5467,5507.01178477
5468,4966.436611
5469,8271.2751487
5470,9288.00777428
5471,10837.089887
5472,5284.22117848
5473,10490.1297534
5474,2885.45354252
5475,5555.45162772
5476,6493.43005159
5477,3832.70406706
5478,8682.74838525
5479,4652.99302604
5480,4787.24494624
5481,8505.48745664
5482,8751.23750292
5483,7282.83051479
5484,5161.9748383
5485,4221.69969392
5486,7026.91888095
5487,7245.40738216
5488,4901.40700876
5489,5164.27158671
5490,6462.3909917
5491,7872.88465271
5492,4207.51456932
5493,5124.71658714
5494,7229.25462326
5495,7524.34756021
5496,11846.1745628
5497,5557.40890238
5498,10239.7083835
5499,6569.38213091
5500,4874.23651039
5501,3116.03623935
5502,5587.0895152
5503,5547.73745791
5504,5199.44537566
5505,7840.82044882
5506,4905.4637313
5507,4079.91639675
5508,6725.97196742
5509,3129.14727996
5510,7619.24527852
5511,6169.12889039
5512,7001.4059883
5513,7934.34831951
5514,4532.14389569
5515,8817.68829348
5516,6404.53383662
5517,5291.99075098
5518,5731.56651204
5519,4368.48956131
5520,8811.50935221
5521,6224.26863413
5522,4237.76207243
5523,6291.53912848
5524,7548.1326767
5525,6749.18488006
5526,5297.72569301
5527,7998.99984458
5528,5564.75633693
5529,6423.58079261
5530,5277.51245643
5531,8643.323984
5532,5100.44954807
5533,5429.21857791
5534,5413.37377435
5535,4934.56113271
5536,3775.09025375
5537,4809.32445
5538,8246.85263401
5539,7991.53459544
5540,10497.0531347
5541,9416.14905518
5542,7947.01397481
5543,4218.15573384
5544,4849.78670179
5545,10080.4474351
5546,10260.032024
5547,6907.34510996
5548,7517.12272091
5549,8162.02682732
5550,5380.05068356
5551,3427.29510312
5552,10385.8399607
5553,5754.84959239
5554,5478.61725759
5555,5790.38914373
5556,1925.38920122
5557,8939.78535684
5558,5800.75396073
5559,4461.62919589
5560,4908.81798305
5561,5805.41770138
5562,6268.72154577
5563,5940.39488816
5564,7038.72988191
5565,4682.06378531
5566,4167.73674472
5567,3413.24183795
5568,2851.6815065
5569,6359.53542808
5570,17111.5142145
5571,4245.03605352
5572,5598.97612938
5573,6016.27916763
5574,5274.23383295
5575,4528.05409555
5576,5111.86711588
5577,3668.00587185
5578,7957.34367276
5579,6357.63187795
5580,3412.95038958
5581,8280.68451406
5582,4492.75600707
5583,4405.38509985
5584,8140.6430889
5585,6626.3948711
5586,8721.34437142
5587,4363.0721647
5588,6002.85617625
5589,4451.94463908
5590,4519.75283732
5591,13123.2880584
5592,10051.7247016
5593,6332.07833535
5594,4333.02719408
5595,4853.64256124
5596,5804.76477135
5597,3941.87099363
5598,8295.68815644
5599,4588.46458449
5600,5192.23381007
5601,6959.62067926
5602,4384.18242889
5603,5625.64018086
5604,5962.48639649
5605,6542.67923604
5606,6418.40788358
5607,3891.99230508
5608,5371.2230133
5609,5934.26197266
5610,8123.26907599
5611,8226.46913017
5612,6796.60785571
5613,3777.77518545
5614,7677.92523717
5615,5218.32727334
5616,4399.74638429
5617,7107.87088355
5618,6878.72538088
5619,5634.53000709
5620,5493.19929024
5621,5890.95039884
5622,5738.4098243
5623,5110.20479835
5624,6638.31307277
5625,7336.66545036
5626,4706.63240965
5627,8515.6890976
5628,5991.56725393
5629,4248.57364653
5630,10547.0907446
5631,4609.39931103
5632,3048.38350155
5633,7354.37734914
5634,8977.15935362
5635,8579.73615451
5636,4750.87090967
5637,5510.50250432
5638,5647.79429489
5639,7027.16463891
5640,5638.6737907
5641,7119.16701859
5642,2769.34449755
5643,5591.89498936
5644,5082.29314139
5645,4626.13177837
5646,4551.9966638
5647,6499.73234276
5648,6628.42223681
5649,5478.66630716
5650,7001.54491989
5651,6107.6836704
5652,7635.22859796
5653,4656.98462298
5654,6022.33765995
5655,5954.26363851
5656,7003.06754935
5657,8936.46972611
5658,3267.79771716
5659,8548.37105966
5660,5871.35598832
5661,6240.92298546
5662,4999.11756114
5663,3393.78709457
5664,7327.33911559
5665,5017.09823276
5666,8235.69455275
5667,6030.18383432
5668,4791.94907045
5669,7557.44278149
5670,5350.27977806
5671,4951.61837058
5672,7196.33483902
5673,4736.25150162
5674,8056.63802038
5675,9853.50047432
5676,6943.64384606
5677,4264.24411717
5678,4895.61748523
5679,3965.23494141
5680,3020.00883734
5681,7404.70756045
5682,5417.9746395
5683,8939.75831778
5684,4330.27455652
5685,5861.35111292
5686,5722.8955155
5687,7788.65409125
5688,4897.4779022
5689,5264.33155018
5690,4302.94330052
5691,6860.29929978
5692,4551.16398071
5693,6348.20398982
5694,7654.96287295
5695,8460.19678096
5696,6963.93442075
5697,6869.64405681
5698,5650.33354559
5699,4383.70750835
5700,5149.54240602
5701,10090.3898017
5702,7949.88346524
5703,6108.96681356
5704,15361.6229257
5705,5035.58454396
5706,4525.04117421
5707,5469.7954374
5708,8423.93508606
5709,9410.89818862
5710,6517.92495274
5711,7110.59948888
5712,7502.42648765
5713,6720.82287575
5714,6050.71595873
5715,5333.23704037
5716,4542.76304707
5717,4677.01997199
5718,3467.64301562
5719,4359.23085729
5720,7535.5254615
5721,15244.7327904
5722,6007.32139783
5723,4462.31770439
5724,6534.0726185
5725,3762.60949477
5726,5771.210861
5727,3958.44647836
5728,7938.8426144
5729,6253.21232621
5730,6105.41064808
5731,11569.6839442
5732,12482.0951591
5733,4898.9317222
5734,6391.25180762
5735,3550.0070018
5736,5114.5860448
5737,5012.33171245
5738,7694.71649077
5739,4432.02255364
5740,4315.90328144
5741,4969.64709643
5742,4976.43756531
5743,6204.46845807
5744,6002.19540289
5745,3873.27823822
5746,7263.99005026
5747,7593.57960429
5748,5983.41812045
5749,3949.80608792
5750,3682.55873868
5751,6721.44591448
5752,4599.80209014
5753,8999.17663272
5754,4293.65302532
5755,4804.07062274
5756,6284.96964411
5757,4990.7317799
5758,4430.57476094
5759,4863.64900823
5760,5629.73627392
5761,9307.84655548
5762,7949.42082974
5763,5529.83254767
5764,3739.73665809
5765,5254.79593876
5766,5728.85742621
5767,4767.03755588
5768,5304.99747813
5769,5485.3380888
5770,10457.4468028
5771,6139.42669451
5772,5782.39382177
5773,6376.75679717
5774,4241.92614208
5775,8975.4210121
5776,4621.63935933
5777,10834.1629271
5778,6016.61277466
5779,4521.61137439
5780,5134.64375674
5781,4391.2231329
5782,6406.6505069
5783,19888.3067877
5784,3650.57092811
5785,5133.99931636
5786,8613.84219447
5787,5887.12707701
5788,5777.67414053
5789,7755.05736392
5790,5357.86387795
5791,4882.18422578
5792,4007.93277104
5793,8371.23676091
5794,5366.23134691
5795,6151.67220006
5796,7192.49199779
5797,4378.47565743
5798,7116.33214875
5799,6046.50737517
5800,3529.31386009
5801,7726.66477356
5802,8873.16813328
5803,3963.86353066
5804,7410.97998382
5805,6506.63935772
5806,4583.65786039
5807,9102.85751698
5808,6319.8032524
5809,7143.91832338
5810,4680.66707501
5811,4449.57817095
5812,5707.41114872
5813,3496.39279007
5814,7225.4576121
5815,3559.45124873
5816,5957.70003473
5817,4710.90203884
5818,5464.43778262
5819,5499.23471674
5820,6214.20548307
5821,6103.66285136
5822,8545.2708549
5823,5520.30361118
5824,6964.75129237
5825,5617.85350562
5826,7967.55639326
5827,8944.43616546
5828,6424.69591255
5829,3088.22836304
5830,5681.60240263
5831,6127.72620407
5832,3963.45093319
5833,11018.5488882
5834,5280.56846972
5835,6210.34101445
5836,9718.43513198
5837,6508.89297097
5838,3544.71421486
5839,9695.90659771
5840,9191.18116657
5841,5288.83906636
5842,6892.489467
5843,8757.01941178
5844,6385.32756757
5845,4997.68749089
5846,6503.76096503
5847,5034.79958366
5848,5973.77998003
5849,7256.98690032
5850,4147.06399465
5851,6756.26820945
5852,6767.14642126
5853,5761.85800671
5854,6627.74408034
5855,5425.4577142
5856,5858.87092591
5857,3566.87454733
5858,7412.63562596
5859,6626.67399176
5860,5706.44886114
5861,5923.21687646
5862,6393.45930766
5863,8501.54624607
5864,5479.64136802
5865,4361.63714218
5866,5516.6361431
5867,6835.24994849
5868,6559.24461446
5869,4096.44309037
5870,3936.25716971
5871,6480.63994079
5872,7710.00176115
5873,5190.12641815
5874,7076.78675477
5875,6140.84675197
5876,5568.12020197
5877,4740.23038482
5878,2852.9717964
5879,5915.89992634
5880,6196.12317266
5881,5832.59181846
5882,7825.04335054
5883,6903.01891489
5884,4796.49664376
5885,7565.60559669
5886,3230.52385386
5887,2612.16971859
5888,6201.79223767
5889,11017.1444889
5890,7207.73832543
5891,6397.27874479
5892,3588.20291301
5893,6108.66564693
5894,6545.93362874
5895,5075.528936
5896,7315.53487405
5897,4317.85621996
5898,4083.58166186
5899,5020.97405321
5900,5710.65655092
5901,5154.97908425
5902,4416.56293832
5903,4379.66788319
5904,3979.08240347
5905,6413.92391291
5906,6426.3563759
5907,4795.53469628
5908,5684.82771078
5909,6536.71520342
5910,4535.27233655
5911,4499.56408416
5912,8523.92244761
5913,6098.36842812
5914,5672.38992296
5915,3510.52965745
5916,10598.3568189
5917,5984.4762485
5918,4815.43001527
5919,7234.00821764
5920,7384.14127623
5921,6370.82570965
5922,5678.90227247
5923,6839.51120947
5924,9027.02351655
5925,10976.3182439
5926,4407.47962516
5927,4120.77555364
5928,5055.69807177
5929,5799.13452999
5930,5340.80757001
5931,7070.56349064
5932,7778.41951097
5933,5301.71313855
5934,3874.57136643
5935,5310.44464442
5936,7590.76828587
5937,4836.18099843
5938,6704.28314968
5939,3589.08327161
5940,6551.58795558
5941,6745.80107732
5942,6635.82789473
5943,7410.8064709
5944,5650.93370958
5945,4218.15154415
5946,5887.25789517
5947,7151.82713652
5948,7802.62581806
5949,7219.77964979
5950,7714.49331596
5951,5486.35558668
5952,3987.55415384
5953,9434.51084338
5954,4169.28978412
5955,10253.1319448
5956,5874.93701013
5957,4078.30823046
5958,6061.45737447
5959,5442.52640252
5960,6753.66981625
5961,7269.98610075
5962,3677.48754975
5963,4394.71125952
5964,5935.40158524
5965,7398.41875598
5966,9616.30156831
5967,5530.96160123
5968,5445.13382319
5969,4451.32482274
5970,5934.46691034
5971,4906.02211291
5972,9744.32734803
5973,7542.69260034
5974,10847.9127835
5975,4161.02709552
5976,5605.91606795
5977,9954.48712684
5978,7412.84415374
5979,4379.34290956
5980,8895.58554962
5981,6032.32238265
5982,4953.35266721
5983,4810.78412183
5984,4423.4592104
5985,4702.24629664
5986,4984.69401291
5987,4190.02989388
5988,4277.06834469
5989,7724.23017757
5990,5999.29439641
5991,20680.9210666
5992,6258.35895544
5993,3637.48806985
5994,5833.28169018
5995,7626.04189014
5996,5935.71205901
5997,6233.2060828
5998,4875.4102618
5999,6491.73705263
6000,6014.26657982
6001,3998.09771515
6002,4897.21716894
6003,5783.67515251
6004,7028.390271
6005,5636.24209247
6006,8644.02806247
6007,3583.34878892
6008,3780.85380272
6009,4109.59290553
6010,7998.22280511
6011,8892.90460643
6012,7238.30930771
6013,6202.90593271
6014,3494.85392614
6015,4669.06226993
6016,3117.29451462
6017,6648.98257831
6018,8276.74585716
6019,8219.14594384
6020,4140.66561221
6021,3922.26670147
6022,3383.03345743
6023,4854.44590054
6024,8519.08962875
6025,4939.37683299
6026,4144.80782155
6027,4012.84051807
6028,6192.03241135
6029,3129.17170476
6030,5883.19195778
6031,3286.02915397
6032,5824.46875795
6033,5057.12749092
6034,4649.31063683
6035,6819.76176802
6036,5542.60960847
6037,3742.55754826
6038,5849.60240216
6039,5647.02143754
6040,8924.37098521
6041,5316.31976925
6042,6740.01197484
6043,6409.15472859
6044,7522.42634824
6045,5312.28089481
6046,7311.48100888
6047,3991.64508754
6048,4225.90341414
6049,5119.18486768
6050,5277.24583592
6051,7731.3807108
6052,5946.31294523
6053,4412.18702617
6054,6251.2275277
6055,6029.18379471
6056,7662.0354209
6057,3196.62573141
6058,10718.8706898
6059,3640.1226703
6060,5539.58602776
6061,7119.43742839
6062,3748.24883818
6063,4711.86710638
6064,5063.91146273
6065,5851.5387809
6066,4482.02703335
6067,4398.81462462
6068,7006.69190516
6069,6245.5794862
6070,5067.84382664
6071,4280.15647416
6072,6562.90089485
6073,10414.6862528
6074,5470.75609293
6075,3907.62696861
6076,5408.97804305
6077,5674.69929061
6078,4682.55243243
6079,6058.30880616
6080,3388.47257691
6081,6255.05527253
6082,5008.8103729
6083,5471.1225324
6084,5602.03757193
6085,3778.19214841
6086,3859.40881068
6087,3805.2516368
6088,6516.82294746
6089,7647.43105443
6090,4704.53158487
6091,4155.29406825
6092,5944.18714806
6093,5015.57141015
6094,4100.64305753
6095,7484.89297289
6096,5738.00247218
6097,6665.09819171
6098,4485.20725044
6099,3840.82829242
6100,4588.06946664
6101,6730.90577812
6102,6416.01016241
6103,6592.16844373
6104,6157.47503632
6105,4497.59254805
6106,7230.58864677
6107,4139.356016
6108,4785.75805706
6109,7674.47424515
6110,5380.16675358
6111,8369.7534302
6112,6412.28824594
6113,5880.03515159
6114,4699.78091448
6115,5949.62766815
6116,5729.36118941
6117,5475.25279796
6118,3384.91170153
6119,4660.72525534
6120,6526.931757
6121,4645.57106884
6122,3671.38805823
6123,6751.20995028
6124,6072.38043054
6125,5341.51065734
6126,4619.31534359
6127,4371.75399703
6128,5946.150919
6129,5743.20942906
6130,5027.83478876
6131,4273.2036638
6132,4564.51160204
6133,5103.33098471
6134,3167.17965619
6135,5095.30196524
6136,3784.47253227
6137,6886.72975173
6138,6417.57599459
6139,5486.36278102
6140,9684.8316734
6141,3810.69812219
6142,4017.65705306
6143,8276.72474163
6144,5080.51251553
6145,6580.37739982
6146,6588.62701853
6147,4265.67903137
6148,5417.49772864
6149,5170.44737496
6150,7105.69540196
6151,8956.46735865
6152,4569.38455707
6153,2398.9125522
6154,3661.66672526
6155,6489.18510406
6156,6664.12388801
6157,4711.86370371
6158,5315.31447804
6159,3946.67409132
6160,4866.19172764
6161,2802.04192582
6162,4167.5140907
6163,5167.16963549
6164,5836.9525635
6165,5643.26812919
6166,5123.92111637
6167,6778.14848353
6168,7124.75206754
6169,6351.20340372
6170,3646.3948546
6171,8367.84424683
6172,7819.69956604
6173,4305.41028868
6174,5942.27319995
6175,4061.67764561
6176,5440.46019545
6177,2957.95444338
6178,5346.36838095
6179,3634.54541866
6180,7802.35483881
6181,5891.55030612
6182,6545.761177
6183,6681.08377807
6184,4663.26478716
6185,6505.19335725
6186,16935.0570941
6187,7894.1329404
6188,4170.28016989
6189,2232.44120239
6190,4995.443359
6191,6372.58047635
6192,5177.68939386
6193,12174.1909746
6194,18610.753123
6195,3508.62358137
6196,4509.04206293
6197,8212.8295334
6198,3649.85676033
6199,6791.33440411
6200,4941.94635147
6201,6121.55102753
6202,4021.18559738
6203,5011.46059944
6204,4718.60439298
6205,6159.09613513
6206,7047.17034215
6207,5275.22985735
6208,4963.88828804
6209,6673.12854493
6210,3963.48594913
6211,4357.83599377
6212,6632.92998293
6213,4612.47911881
6214,4834.18581587
6215,5768.48300277
6216,5310.01564722
6217,4713.19086511
6218,6118.1638549
6219,5837.05291663
6220,6931.24211141
6221,5303.62567933
6222,6311.29877775
6223,4915.43071364
6224,2796.49235075
6225,4916.15832892
6226,5849.1092959
6227,4812.64869514
6228,4021.56854706
6229,6929.90992661
6230,5200.96743336
6231,6897.33620129
6232,5805.3549703
6233,4477.83094714
6234,4390.02527141
6235,3988.47805521
6236,8131.52448278
6237,4262.05161708
6238,6678.51040688
6239,13196.3240269
6240,6261.67653511
6241,6715.40823905
6242,4397.924362
6243,3947.75569095
6244,5963.19806252
6245,3267.33356637
6246,5155.44713284
6247,8617.38076048
6248,4542.80993169
6249,10843.8964835
6250,11070.7281673
6251,4550.01833889
6252,5525.42916276
6253,4425.92794399
6254,5441.73134402
6255,4516.50331895
6256,9081.63224184
6257,6252.73418931
6258,7457.6724626
6259,3757.14048651
6260,6431.5980372
6261,4319.57172607
6262,7673.65442436
6263,5373.90997976
6264,4776.2478229
6265,5637.23846436
6266,5947.87251676
6267,6331.64070631
6268,8584.48886516
6269,4905.42012012
6270,7957.08430052
6271,5382.81812228
6272,7971.15391764
6273,4387.31728146
6274,4048.02096642
6275,4171.63136655
6276,6947.99987339
6277,5067.42338247
6278,6526.86131796
6279,4869.29428533
6280,7188.63062954
6281,3757.5341933
6282,7038.6699013
6283,6077.19604537
6284,3455.29008206
6285,10993.188862
6286,15170.4268993
6287,5054.18157971
6288,5296.64940223
6289,6800.10770928
6290,8811.68955998
6291,9763.43730609
6292,4598.21980907
6293,6438.21752252
6294,4351.13080466
6295,6839.74063403
6296,3650.8332269
6297,4778.663818
6298,3984.10907861
6299,4973.71803046
6300,6776.40793878
6301,4417.47042516
6302,3231.63485632
6303,5816.76050129
6304,3420.4156957
6305,3778.18862664
6306,5073.25547004
6307,4575.16396903
6308,7468.62385881
6309,7042.38355579
6310,6469.54212979
6311,5515.30674794
6312,5363.38028176
6313,9728.61397
6314,5976.31435891
6315,4227.34918008
6316,4061.95852559
6317,7222.6953207
6318,3832.16780201
6319,5845.46406734
6320,2829.28601004
6321,3878.26219501
6322,6158.70612216
6323,5238.21619999
6324,4106.81860255
6325,7274.02970242
6326,8558.61927797
6327,10798.6540414
6328,4317.24535533
6329,8891.79204093
6330,2713.45834695
6331,4414.38726259
6332,5177.15596593
6333,3198.47840556
6334,6188.01642315
6335,3975.57672644
6336,4467.63234864
6337,7768.35156172
6338,9181.31743725
6339,7833.57479073
6340,4557.74182446
6341,3737.1046761
6342,6911.7717217
6343,6261.88075877
6344,4841.96720333
6345,4457.347049
6346,5434.59252607
6347,7968.17968007
6348,3506.2527637
6349,5354.83985561
6350,6100.85129381
6351,6559.38728399
6352,11223.32787
6353,4279.33932416
6354,8647.16137706
6355,5833.6581357
6356,4488.14127522
6357,2921.23563709
6358,4547.64511024
6359,5239.80387578
6360,4618.40340876
6361,6213.73543742
6362,4057.01368623
6363,3795.10117963
6364,5873.91290893
6365,2866.4156258
6366,7027.26461988
6367,5180.9869183
6368,6451.84491935
6369,7146.53126368
6370,4154.89058549
6371,7858.35975253
6372,6025.06124394
6373,4560.00112085
6374,4973.68053915
6375,3958.82016765
6376,8499.94637126
6377,5755.42843472
6378,4165.98445054
6379,5912.25293157
6380,6821.55363631
6381,5556.98242332
6382,4780.3752857
6383,6006.17899298
6384,5033.75838271
6385,5428.0467761
6386,5006.39413096
6387,7419.64212426
6388,5248.04016449
6389,5246.9978233
6390,4202.87634172
6391,4006.31772936
6392,3371.46987221
6393,3970.67713568
6394,7426.75094851
6395,6014.82492798
6396,8918.40162852
6397,8474.09687613
6398,6773.70800323
6399,4092.02741829
6400,4619.32739184
6401,8591.91859728
6402,9185.35085409
6403,5599.94639187
6404,7333.93072241
6405,6614.48420183
6406,5058.59201938
6407,3388.38646145
6408,9489.91044971
6409,5512.60484993
6410,5271.54055394
6411,5238.69505892
6412,2029.6822757
6413,8935.18395983
6414,5113.41358842
6415,4107.16472809
6416,4074.71719197
6417,4845.08478988
6418,5591.46360851
6419,5851.09604732
6420,5616.24612034
6421,4695.42863007
6422,3743.84645755
6423,3178.29396369
6424,2659.91948511
6425,5694.23650859
6426,16110.6870717
6427,3995.72886156
6428,4866.30610784
6429,5506.23967798
6430,4600.88769481
6431,3916.98020371
6432,4180.43258982
6433,3281.90735368
6434,6695.71434202
6435,5604.43454506
6436,2896.37853241
6437,7022.49210556
6438,4200.21929701
6439,4153.90414435
6440,6993.91630574
6441,5678.7502949
6442,8447.80247251
6443,4239.0923964
6444,5692.18857152
6445,3926.77904717
6446,4106.70421485
6447,12029.1288683
6448,8480.03226166
6449,5644.78389988
6450,4108.62765456
6451,4081.00130085
6452,4848.62486546
6453,4535.61688407
6454,9748.86049245
6455,4197.57064273
6456,4741.78527451
6457,5583.47067336
6458,3755.08410188
6459,5726.67457049
6460,6137.83031526
6461,5846.85728001
6462,5740.39969552
6463,3534.31731307
6464,5067.05880632
6465,5171.00017787
6466,7572.60309878
6467,7304.91077424
6468,6036.5871267
6469,3552.55234856
6470,7113.32289909
6471,4780.12551448
6472,3871.26235737
6473,5843.37541592
6474,6431.09921292
6475,5406.31126176
6476,5017.24737161
6477,5142.04405586
6478,5276.58307983
6479,4984.18363167
6480,6116.76225083
6481,5976.57542062
6482,4143.26786098
6483,7502.53893307
6484,5041.256489
6485,3726.77665283
6486,9292.31459224
6487,4558.45552196
6488,3104.86221076
6489,6469.38679606
6490,7977.12406821
6491,8187.17423497
6492,4593.1476295
6493,4549.12119053
6494,5188.83133775
6495,5846.2363863
6496,4879.12244202
6497,6490.40499685
6498,2754.48920177
6499,4409.30371569
6500,4827.24111259
6501,4602.80716782
6502,4201.50500437
6503,5840.33217431
6504,5881.74754331
6505,4787.22025667
6506,6958.28264032
6507,4786.40277389
6508,6866.28538015
6509,4046.35230564
6510,5587.31540416
6511,5726.20884737
6512,6442.28786453
6513,6240.6675858
6514,4482.11154941
6515,8097.1593071
6516,5489.38317814
6517,6324.44747407
6518,4029.87182031
6519,3194.59077933
6520,6326.9477808
6521,4693.03463589
6522,7092.84758153
6523,5596.32146828
6524,4708.46272553
6525,6619.14416905
6526,5456.2082706
6527,4599.00315541
6528,6620.58192226
6529,4944.34243805
